date,symbol,expiration,dte,option_type,strike,bid,ask,mid,delta,gamma,theta,vega,iv,open_interest,volume
2025-03-12,QQQ,2025-05-09,58,put,515.0,11.81,12.3,12.05,-0.4606,0.01203,-0.1129,205.3277,16.0,14016,3504
2025-03-12,QQQ,2025-05-09,58,call,520.0,11.61,12.08,11.84,0.4791,0.01208,-0.1133,206.0532,16.0,22438,5609
2025-03-12,QQQ,2025-05-09,58,put,520.0,14.34,14.93,14.63,-0.5209,0.01208,-0.1133,206.0532,16.0,13462,3365
2025-03-12,QQQ,2025-05-09,58,call,525.0,9.53,9.92,9.72,0.4198,0.01185,-0.1111,202.1496,16.0,10762,2690
2025-03-12,QQQ,2025-05-09,58,put,525.0,17.16,17.86,17.51,-0.5802,0.01185,-0.1111,202.1496,16.0,6457,1614
2025-03-12,QQQ,2025-05-09,58,call,530.0,7.73,8.05,7.89,0.3628,0.01137,-0.1067,194.0024,16.0,2577,644
2025-03-12,QQQ,2025-05-09,58,put,530.0,20.27,21.09,20.68,-0.6372,0.01137,-0.1067,194.0024,16.0,1546,386
2025-03-12,QQQ,2025-05-09,58,call,535.0,6.2,6.45,6.33,0.3091,0.01068,-0.1002,182.2434,16.0,308,77
2025-03-12,QQQ,2025-05-09,58,put,535.0,23.63,24.6,24.12,-0.6909,0.01068,-0.1002,182.2434,16.0,184,46
2025-03-12,QQQ,2025-05-09,58,call,540.0,4.91,5.11,5.01,0.2597,0.00983,-0.0922,167.6747,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,put,540.0,27.25,28.36,27.8,-0.7403,0.00983,-0.0922,167.6747,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,call,545.0,3.85,4.0,3.92,0.2151,0.00886,-0.0831,151.1838,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,put,545.0,31.08,32.35,31.71,-0.7849,0.00886,-0.0831,151.1838,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,call,550.0,2.97,3.09,3.03,0.1757,0.00783,-0.0735,133.6622,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,put,550.0,35.11,36.54,35.83,-0.8243,0.00783,-0.0735,133.6622,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,call,555.0,2.27,2.36,2.31,0.1415,0.0068,-0.0637,115.9345,16.0,100,25
2025-03-12,QQQ,2025-05-09,58,put,555.0,39.31,40.91,40.11,-0.8585,0.0068,-0.0637,115.9345,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,490.0,25.31,26.35,25.83,1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,490.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,495.0,20.41,21.25,20.83,1.0,0.0,-0.0,0.0011,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,495.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0011,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,500.0,15.51,16.15,15.83,0.9999,9e-05,-0.0008,0.199,16.0,769,192
2025-03-13,QQQ,2025-03-14,1,put,500.0,0.01,0.02,0.01,-0.0001,9e-05,-0.0008,0.199,16.0,461,115
2025-03-13,QQQ,2025-03-14,1,call,505.0,10.62,11.05,10.84,0.9944,0.00369,-0.0344,8.2195,16.0,4903,1225
2025-03-13,QQQ,2025-03-14,1,put,505.0,0.01,0.02,0.01,-0.0056,0.00369,-0.0344,8.2195,16.0,2941,735
2025-03-13,QQQ,2025-03-14,1,call,510.0,5.88,6.12,6.0,0.9133,0.03656,-0.3411,81.4595,16.0,15592,3898
2025-03-13,QQQ,2025-03-14,1,put,510.0,0.17,0.18,0.17,-0.0867,0.03656,-0.3411,81.4595,16.0,9355,2338
2025-03-13,QQQ,2025-03-14,1,call,515.0,2.13,2.21,2.17,0.5779,0.09058,-0.8452,201.8526,16.0,24761,6190
2025-03-13,QQQ,2025-03-14,1,put,515.0,1.31,1.37,1.34,-0.4221,0.09058,-0.8452,201.8526,16.0,14857,3714
2025-03-13,QQQ,2025-03-14,1,call,520.0,0.38,0.4,0.39,0.1692,0.05841,-0.545,130.1524,16.0,19635,4908
2025-03-13,QQQ,2025-03-14,1,put,520.0,4.47,4.65,4.56,-0.8308,0.05841,-0.545,130.1524,16.0,11781,2945
2025-03-13,QQQ,2025-03-14,1,call,525.0,0.03,0.03,0.03,0.0179,0.01018,-0.095,22.6943,16.0,7775,1943
2025-03-13,QQQ,2025-03-14,1,put,525.0,9.01,9.38,9.2,-0.9821,0.01018,-0.095,22.6943,16.0,4665,1166
2025-03-13,QQQ,2025-03-14,1,call,530.0,0.01,0.02,0.01,0.0006,0.0005,-0.0047,1.1106,16.0,1537,384
2025-03-13,QQQ,2025-03-14,1,put,530.0,13.89,14.45,14.17,-0.9994,0.0005,-0.0047,1.1106,16.0,922,230
2025-03-13,QQQ,2025-03-14,1,call,535.0,0.01,0.02,0.01,0.0,1e-05,-0.0001,0.0158,16.0,151,37
2025-03-13,QQQ,2025-03-14,1,put,535.0,18.79,19.55,19.17,-1.0,1e-05,-0.0001,0.0158,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,540.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0001,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,540.0,23.69,24.65,24.17,-1.0,0.0,-0.0,0.0001,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,545.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,545.0,28.59,29.75,29.17,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,550.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,550.0,33.49,34.85,34.17,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,call,555.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-14,1,put,555.0,38.39,39.95,39.17,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,490.0,25.38,26.41,25.89,0.9854,0.00303,-0.0283,19.094,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,490.0,0.06,0.06,0.06,-0.0146,0.00303,-0.0283,19.094,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,495.0,20.61,21.45,21.03,0.9601,0.00704,-0.0657,44.3501,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,495.0,0.19,0.2,0.2,-0.0399,0.00704,-0.0657,44.3501,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,500.0,16.03,16.69,16.36,0.9079,0.01352,-0.1262,85.2385,16.0,769,192
2025-03-13,QQQ,2025-03-21,8,put,500.0,0.52,0.54,0.53,-0.0921,0.01352,-0.1262,85.2385,16.0,461,115
2025-03-13,QQQ,2025-03-21,8,call,505.0,11.81,12.29,12.05,0.818,0.02163,-0.2018,136.3119,16.0,4903,1225
2025-03-13,QQQ,2025-03-21,8,put,505.0,1.2,1.25,1.23,-0.182,0.02163,-0.2018,136.3119,16.0,2941,735
2025-03-13,QQQ,2025-03-21,8,call,510.0,8.14,8.48,8.31,0.6885,0.02893,-0.27,182.355,16.0,15592,3898
2025-03-13,QQQ,2025-03-21,8,put,510.0,2.43,2.53,2.48,-0.3115,0.02893,-0.27,182.355,16.0,9355,2338
2025-03-13,QQQ,2025-03-21,8,call,515.0,5.19,5.4,5.29,0.5318,0.03255,-0.3037,205.1318,16.0,24761,6190
2025-03-13,QQQ,2025-03-21,8,put,515.0,4.38,4.56,4.47,-0.4682,0.03255,-0.3037,205.1318,16.0,14857,3714
2025-03-13,QQQ,2025-03-21,8,call,520.0,3.03,3.15,3.09,0.3714,0.03094,-0.2887,195.0051,16.0,19635,4908
2025-03-13,QQQ,2025-03-21,8,put,520.0,7.11,7.4,7.26,-0.6286,0.03094,-0.2887,195.0051,16.0,11781,2945
2025-03-13,QQQ,2025-03-21,8,call,525.0,1.6,1.67,1.64,0.2321,0.02498,-0.233,157.4154,16.0,7775,1943
2025-03-13,QQQ,2025-03-21,8,put,525.0,10.59,11.02,10.8,-0.7679,0.02498,-0.233,157.4154,16.0,4665,1166
2025-03-13,QQQ,2025-03-21,8,call,530.0,0.76,0.79,0.78,0.1288,0.0172,-0.1605,108.4065,16.0,1537,384
2025-03-13,QQQ,2025-03-21,8,put,530.0,14.65,15.25,14.95,-0.8712,0.0172,-0.1605,108.4065,16.0,922,230
2025-03-13,QQQ,2025-03-21,8,call,535.0,0.33,0.34,0.34,0.0632,0.01015,-0.0947,63.9762,16.0,151,37
2025-03-13,QQQ,2025-03-21,8,put,535.0,19.11,19.89,19.5,-0.9368,0.01015,-0.0947,63.9762,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,540.0,0.12,0.13,0.12,0.0273,0.00516,-0.0481,32.4952,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,540.0,23.81,24.78,24.3,-0.9727,0.00516,-0.0481,32.4952,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,545.0,0.04,0.04,0.04,0.0104,0.00226,-0.0211,14.2651,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,545.0,28.63,29.8,29.21,-0.9896,0.00226,-0.0211,14.2651,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,550.0,0.01,0.02,0.01,0.0035,0.00086,-0.008,5.4343,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,550.0,33.5,34.87,34.19,-0.9965,0.00086,-0.008,5.4343,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,call,555.0,0.01,0.02,0.01,0.001,0.00029,-0.0027,1.8036,16.0,100,25
2025-03-13,QQQ,2025-03-21,8,put,555.0,38.39,39.96,39.17,-0.999,0.00029,-0.0027,1.8036,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,490.0,25.7,26.75,26.23,0.9452,0.00663,-0.0619,57.2127,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,490.0,0.39,0.4,0.4,-0.0548,0.00663,-0.0619,57.2127,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,495.0,21.19,22.06,21.62,0.901,0.01042,-0.0972,89.8919,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,495.0,0.78,0.81,0.8,-0.099,0.01042,-0.0972,89.8919,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,500.0,16.96,17.65,17.3,0.8358,0.01479,-0.138,127.6637,16.0,769,192
2025-03-13,QQQ,2025-03-28,15,put,500.0,1.45,1.51,1.48,-0.1642,0.01479,-0.138,127.6637,16.0,461,115
2025-03-13,QQQ,2025-03-28,15,call,505.0,13.12,13.65,13.38,0.7487,0.01905,-0.1777,164.3696,16.0,4903,1225
2025-03-13,QQQ,2025-03-28,15,put,505.0,2.5,2.61,2.55,-0.2513,0.01905,-0.1777,164.3696,16.0,2941,735
2025-03-13,QQQ,2025-03-28,15,call,510.0,9.76,10.15,9.96,0.6431,0.02229,-0.208,192.4086,16.0,15592,3898
2025-03-13,QQQ,2025-03-28,15,put,510.0,4.04,4.21,4.12,-0.3569,0.02229,-0.208,192.4086,16.0,9355,2338
2025-03-13,QQQ,2025-03-28,15,call,515.0,6.95,7.23,7.09,0.5263,0.02379,-0.222,205.3405,16.0,24761,6190
2025-03-13,QQQ,2025-03-28,15,put,515.0,6.14,6.39,6.26,-0.4737,0.02379,-0.222,205.3405,16.0,14857,3714
2025-03-13,QQQ,2025-03-28,15,call,520.0,4.73,4.92,4.83,0.4083,0.02321,-0.2166,200.3214,16.0,19635,4908
2025-03-13,QQQ,2025-03-28,15,put,520.0,8.81,9.17,8.99,-0.5917,0.02321,-0.2166,200.3214,16.0,11781,2945
2025-03-13,QQQ,2025-03-28,15,call,525.0,3.06,3.18,3.12,0.2991,0.02075,-0.1936,179.1009,16.0,7775,1943
2025-03-13,QQQ,2025-03-28,15,put,525.0,12.04,12.53,12.29,-0.7009,0.02075,-0.1936,179.1009,16.0,4665,1166
2025-03-13,QQQ,2025-03-28,15,call,530.0,1.88,1.95,1.92,0.2063,0.01705,-0.1591,147.1169,16.0,1537,384
2025-03-13,QQQ,2025-03-28,15,put,530.0,15.76,16.41,16.09,-0.7937,0.01705,-0.1591,147.1169,16.0,922,230
2025-03-13,QQQ,2025-03-28,15,call,535.0,1.09,1.13,1.11,0.1338,0.0129,-0.1203,111.2913,16.0,151,37
2025-03-13,QQQ,2025-03-28,15,put,535.0,19.88,20.69,20.29,-0.8662,0.0129,-0.1203,111.2913,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,540.0,0.6,0.62,0.61,0.0814,0.009,-0.084,77.7137,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,540.0,24.29,25.28,24.79,-0.9186,0.009,-0.084,77.7137,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,545.0,0.31,0.32,0.32,0.0465,0.00582,-0.0543,50.2044,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,545.0,28.9,30.08,29.49,-0.9535,0.00582,-0.0543,50.2044,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,550.0,0.15,0.16,0.15,0.0249,0.00348,-0.0325,30.0698,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,550.0,33.64,35.01,34.33,-0.9751,0.00348,-0.0325,30.0698,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,call,555.0,0.07,0.07,0.07,0.0125,0.00194,-0.0181,16.7329,16.0,100,25
2025-03-13,QQQ,2025-03-28,15,put,555.0,38.46,40.03,39.25,-0.9875,0.00194,-0.0181,16.7329,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,490.0,26.18,27.25,26.71,0.9078,0.00816,-0.0761,85.2675,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,490.0,0.87,0.9,0.89,-0.0922,0.00816,-0.0761,85.2675,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,495.0,21.89,22.78,22.34,0.8575,0.01112,-0.1038,116.2189,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,495.0,1.47,1.53,1.5,-0.1425,0.01112,-0.1038,116.2189,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,500.0,17.89,18.62,18.26,0.7919,0.01415,-0.132,147.8576,16.0,769,192
2025-03-13,QQQ,2025-04-04,22,put,500.0,2.38,2.47,2.42,-0.2081,0.01415,-0.132,147.8576,16.0,461,115
2025-03-13,QQQ,2025-04-04,22,call,505.0,14.26,14.84,14.55,0.7122,0.01683,-0.1571,175.9396,16.0,4903,1225
2025-03-13,QQQ,2025-04-04,22,put,505.0,3.65,3.8,3.72,-0.2878,0.01683,-0.1571,175.9396,16.0,2941,735
2025-03-13,QQQ,2025-04-04,22,call,510.0,11.06,11.51,11.29,0.6213,0.01877,-0.1752,196.1927,16.0,15592,3898
2025-03-13,QQQ,2025-04-04,22,put,510.0,5.35,5.57,5.46,-0.3787,0.01877,-0.1752,196.1927,16.0,9355,2338
2025-03-13,QQQ,2025-04-04,22,call,515.0,8.33,8.67,8.5,0.5242,0.01965,-0.1834,205.4084,16.0,24761,6190
2025-03-13,QQQ,2025-04-04,22,put,515.0,7.51,7.82,7.67,-0.4758,0.01965,-0.1834,205.4084,16.0,14857,3714
2025-03-13,QQQ,2025-04-04,22,call,520.0,6.08,6.32,6.2,0.4265,0.01935,-0.1806,202.2824,16.0,19635,4908
2025-03-13,QQQ,2025-04-04,22,put,520.0,10.16,10.58,10.37,-0.5735,0.01935,-0.1806,202.2824,16.0,11781,2945
2025-03-13,QQQ,2025-04-04,22,call,525.0,4.29,4.46,4.38,0.334,0.01796,-0.1676,187.6994,16.0,7775,1943
2025-03-13,QQQ,2025-04-04,22,put,525.0,13.28,13.82,13.55,-0.666,0.01796,-0.1676,187.6994,16.0,4665,1166
2025-03-13,QQQ,2025-04-04,22,call,530.0,2.93,3.04,2.99,0.2513,0.01573,-0.1468,164.3866,16.0,1537,384
2025-03-13,QQQ,2025-04-04,22,put,530.0,16.81,17.5,17.16,-0.7487,0.01573,-0.1468,164.3866,16.0,922,230
2025-03-13,QQQ,2025-04-04,22,call,535.0,1.93,2.0,1.96,0.1816,0.01302,-0.1215,136.1062,16.0,151,37
2025-03-13,QQQ,2025-04-04,22,put,535.0,20.71,21.56,21.13,-0.8184,0.01302,-0.1215,136.1062,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,540.0,1.22,1.27,1.25,0.1259,0.01021,-0.0953,106.7042,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,540.0,24.91,25.93,25.42,-0.8741,0.01021,-0.0953,106.7042,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,545.0,0.75,0.78,0.77,0.0837,0.00759,-0.0708,79.3304,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,545.0,29.33,30.53,29.93,-0.9163,0.00759,-0.0708,79.3304,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,550.0,0.44,0.46,0.45,0.0533,0.00536,-0.05,56.0132,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,550.0,33.93,35.31,34.62,-0.9467,0.00536,-0.05,56.0132,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,call,555.0,0.25,0.26,0.26,0.0326,0.0036,-0.0336,37.6143,16.0,100,25
2025-03-13,QQQ,2025-04-04,22,put,555.0,38.64,40.21,39.42,-0.9674,0.0036,-0.0336,37.6143,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,490.0,28.98,30.16,29.57,0.8007,0.00857,-0.0799,144.1117,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,490.0,3.66,3.81,3.74,-0.1993,0.00857,-0.0799,144.1117,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,495.0,25.26,26.29,25.77,0.7529,0.00968,-0.0904,162.9156,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,495.0,4.85,5.05,4.95,-0.2471,0.00968,-0.0904,162.9156,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,500.0,21.8,22.69,22.25,0.7001,0.01066,-0.0995,179.3337,16.0,769,192
2025-03-13,QQQ,2025-05-09,57,put,500.0,6.29,6.55,6.42,-0.2999,0.01066,-0.0995,179.3337,16.0,461,115
2025-03-13,QQQ,2025-05-09,57,call,505.0,18.63,19.39,19.01,0.6433,0.01143,-0.1067,192.3697,16.0,4903,1225
2025-03-13,QQQ,2025-05-09,57,put,505.0,8.01,8.34,8.18,-0.3567,0.01143,-0.1067,192.3697,16.0,2941,735
2025-03-13,QQQ,2025-05-09,57,call,510.0,15.74,16.38,16.06,0.5837,0.01196,-0.1116,201.2398,16.0,15592,3898
2025-03-13,QQQ,2025-05-09,57,put,510.0,10.02,10.43,10.22,-0.4163,0.01196,-0.1116,201.2398,16.0,9355,2338
2025-03-13,QQQ,2025-05-09,57,call,515.0,13.15,13.69,13.42,0.5228,0.01221,-0.114,205.4514,16.0,24761,6190
2025-03-13,QQQ,2025-05-09,57,put,515.0,12.34,12.84,12.59,-0.4772,0.01221,-0.114,205.4514,16.0,14857,3714
2025-03-13,QQQ,2025-05-09,57,call,520.0,10.86,11.3,11.08,0.4619,0.01218,-0.1136,204.8457,16.0,19635,4908
2025-03-13,QQQ,2025-05-09,57,put,520.0,14.95,15.56,15.25,-0.5381,0.01218,-0.1136,204.8457,16.0,11781,2945
2025-03-13,QQQ,2025-05-09,57,call,525.0,8.87,9.23,9.05,0.4024,0.01186,-0.1107,199.6001,16.0,7775,1943
2025-03-13,QQQ,2025-05-09,57,put,525.0,17.85,18.58,18.21,-0.5976,0.01186,-0.1107,199.6001,16.0,4665,1166
2025-03-13,QQQ,2025-05-09,57,call,530.0,7.15,7.44,7.29,0.3457,0.0113,-0.1055,190.1929,16.0,1537,384
2025-03-13,QQQ,2025-05-09,57,put,530.0,21.04,21.89,21.46,-0.6543,0.0113,-0.1055,190.1929,16.0,922,230
2025-03-13,QQQ,2025-05-09,57,call,535.0,5.7,5.93,5.81,0.2927,0.01054,-0.0984,177.3379,16.0,151,37
2025-03-13,QQQ,2025-05-09,57,put,535.0,24.48,25.48,24.98,-0.7073,0.01054,-0.0984,177.3379,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,540.0,4.48,4.67,4.58,0.2443,0.00962,-0.0898,161.9,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,540.0,28.17,29.32,28.75,-0.7557,0.00962,-0.0898,161.9,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,545.0,3.48,3.63,3.55,0.2009,0.00861,-0.0803,144.8058,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,545.0,32.07,33.38,32.73,-0.7991,0.00861,-0.0803,144.8058,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,550.0,2.67,2.78,2.72,0.1628,0.00755,-0.0704,126.9596,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,550.0,36.16,37.64,36.9,-0.8372,0.00755,-0.0704,126.9596,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,call,555.0,2.03,2.11,2.07,0.1301,0.00649,-0.0606,109.1753,16.0,100,25
2025-03-13,QQQ,2025-05-09,57,put,555.0,40.41,42.06,41.23,-0.8699,0.00649,-0.0606,109.1753,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,490.0,26.5,27.58,27.04,0.9925,0.00181,-0.0169,10.6991,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,490.0,0.03,0.03,0.03,-0.0075,0.00181,-0.0169,10.6991,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,495.0,21.67,22.56,22.12,0.9758,0.00496,-0.0465,29.3655,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,495.0,0.1,0.11,0.11,-0.0242,0.00496,-0.0465,29.3655,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,500.0,16.99,17.68,17.34,0.9359,0.01095,-0.1027,64.8805,16.0,449,112
2025-03-14,QQQ,2025-03-21,7,put,500.0,0.32,0.33,0.33,-0.0641,0.01095,-0.1027,64.8805,16.0,269,67
2025-03-14,QQQ,2025-03-21,7,call,505.0,12.59,13.11,12.85,0.8581,0.01961,-0.1838,116.1299,16.0,3372,843
2025-03-14,QQQ,2025-03-21,7,put,505.0,0.82,0.86,0.84,-0.1419,0.01961,-0.1838,116.1299,16.0,2023,505
2025-03-14,QQQ,2025-03-21,7,call,510.0,8.7,9.06,8.88,0.7347,0.02861,-0.2682,169.4303,16.0,12633,3158
2025-03-14,QQQ,2025-03-21,7,put,510.0,1.83,1.91,1.87,-0.2653,0.02861,-0.2682,169.4303,16.0,7580,1895
2025-03-14,QQQ,2025-03-21,7,call,515.0,5.52,5.75,5.63,0.5741,0.03422,-0.3208,202.6868,16.0,23635,5908
2025-03-14,QQQ,2025-03-21,7,put,515.0,3.55,3.7,3.62,-0.4259,0.03422,-0.3208,202.6868,16.0,14181,3545
2025-03-14,QQQ,2025-03-21,7,call,520.0,3.18,3.31,3.25,0.4016,0.03376,-0.3165,199.9525,16.0,22080,5520
2025-03-14,QQQ,2025-03-21,7,put,520.0,6.11,6.36,6.24,-0.5984,0.03376,-0.3165,199.9525,16.0,13248,3312
2025-03-14,QQQ,2025-03-21,7,call,525.0,1.64,1.7,1.67,0.2479,0.02762,-0.2589,163.5641,16.0,10300,2575
2025-03-14,QQQ,2025-03-21,7,put,525.0,9.47,9.85,9.66,-0.7521,0.02762,-0.2589,163.5641,16.0,6180,1545
2025-03-14,QQQ,2025-03-21,7,call,530.0,0.75,0.78,0.77,0.1337,0.01883,-0.1765,111.537,16.0,2399,599
2025-03-14,QQQ,2025-03-21,7,put,530.0,13.48,14.03,13.75,-0.8663,0.01883,-0.1765,111.537,16.0,1439,359
2025-03-14,QQQ,2025-03-21,7,call,535.0,0.3,0.32,0.31,0.0627,0.01076,-0.1009,63.7309,16.0,279,69
2025-03-14,QQQ,2025-03-21,7,put,535.0,17.93,18.66,18.3,-0.9373,0.01076,-0.1009,63.7309,16.0,167,41
2025-03-14,QQQ,2025-03-21,7,call,540.0,0.11,0.11,0.11,0.0254,0.00518,-0.0485,30.6645,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,540.0,22.64,23.56,23.1,-0.9746,0.00518,-0.0485,30.6645,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,545.0,0.03,0.03,0.03,0.0089,0.00211,-0.0198,12.4841,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,545.0,27.46,28.58,28.02,-0.9911,0.00211,-0.0198,12.4841,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,550.0,0.01,0.02,0.01,0.0027,0.00073,-0.0068,4.3204,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,550.0,32.34,33.66,33.0,-0.9973,0.00073,-0.0068,4.3204,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,call,555.0,0.01,0.02,0.01,0.0007,0.00022,-0.002,1.2767,16.0,100,25
2025-03-14,QQQ,2025-03-21,7,put,555.0,37.23,38.75,37.99,-0.9993,0.00022,-0.002,1.2767,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,490.0,26.74,27.84,27.29,0.958,0.00553,-0.0519,46.346,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,490.0,0.27,0.29,0.28,-0.042,0.00553,-0.0519,46.346,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,495.0,22.15,23.06,22.6,0.9198,0.00919,-0.0861,76.9767,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,put,495.0,0.58,0.61,0.59,-0.0802,0.00919,-0.0861,76.9767,16.0,100,25
2025-03-14,QQQ,2025-03-28,14,call,500.0,17.81,18.54,18.17,0.8607,0.01369,-0.1284,114.7069,16.0,449,112
2025-03-14,QQQ,2025-03-28,14,put,500.0,1.14,1.19,1.17,-0.1393,0.01369,-0.1284,114.7069,16.0,269,67
2025-03-14,QQQ,2025-03-28,14,call,505.0,13.83,14.39,14.11,0.7781,0.01837,-0.1722,153.8454,16.0,3372,843
2025-03-14,QQQ,2025-03-28,14,put,505.0,2.06,2.14,2.1,-0.2219,0.01837,-0.1722,153.8454,16.0,2023,505
2025-03-14,QQQ,2025-03-28,14,call,510.0,10.31,10.73,10.52,0.6741,0.02224,-0.2085,186.285,16.0,12633,3158
2025-03-14,QQQ,2025-03-28,14,put,510.0,3.44,3.58,3.51,-0.3259,0.02224,-0.2085,186.285,16.0,7580,1895
2025-03-14,QQQ,2025-03-28,14,call,515.0,7.36,7.66,7.51,0.5557,0.02438,-0.2286,204.2463,16.0,23635,5908
2025-03-14,QQQ,2025-03-28,14,put,515.0,5.39,5.61,5.5,-0.4443,0.02438,-0.2286,204.2463,16.0,14181,3545
2025-03-14,QQQ,2025-03-28,14,call,520.0,4.99,5.2,5.1,0.4332,0.02428,-0.2276,203.3546,16.0,22080,5520
2025-03-14,QQQ,2025-03-28,14,put,520.0,7.92,8.25,8.09,-0.5668,0.02428,-0.2276,203.3546,16.0,13248,3312
2025-03-14,QQQ,2025-03-28,14,call,525.0,3.22,3.35,3.29,0.3178,0.02201,-0.2063,184.3629,16.0,10300,2575
2025-03-14,QQQ,2025-03-28,14,put,525.0,11.05,11.5,11.28,-0.6822,0.02201,-0.2063,184.3629,16.0,6180,1545
2025-03-14,QQQ,2025-03-28,14,call,530.0,1.96,2.04,2.0,0.2188,0.01822,-0.1708,152.6048,16.0,2399,599
