date,symbol,expiration,dte,option_type,strike,bid,ask,mid,delta,gamma,theta,vega,iv,open_interest,volume
2025-03-26,SPY,2025-04-11,16,call,540.0,0.37,0.39,0.38,0.0533,0.00633,-0.058,55.4417,16.0,100,25
2025-03-26,SPY,2025-04-11,16,put,540.0,28.51,29.67,29.09,-0.9467,0.00633,-0.058,55.4417,16.0,100,25
2025-03-26,SPY,2025-04-11,16,call,545.0,0.19,0.2,0.2,0.0294,0.00391,-0.0358,34.2399,16.0,100,25
2025-03-26,SPY,2025-04-11,16,put,545.0,33.22,34.58,33.9,-0.9706,0.00391,-0.0358,34.2399,16.0,100,25
2025-03-26,SPY,2025-04-11,16,call,550.0,0.09,0.09,0.09,0.0153,0.00225,-0.0206,19.7113,16.0,100,25
2025-03-26,SPY,2025-04-11,16,put,550.0,38.03,39.58,38.8,-0.9847,0.00225,-0.0206,19.7113,16.0,100,25
2025-03-26,SPY,2025-04-11,16,call,555.0,0.04,0.04,0.04,0.0075,0.00121,-0.0111,10.5981,16.0,100,25
2025-03-26,SPY,2025-04-11,16,put,555.0,42.88,44.63,43.76,-0.9925,0.00121,-0.0111,10.5981,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,490.0,22.33,23.24,22.78,0.8597,0.01085,-0.0995,113.96,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,490.0,1.47,1.52,1.5,-0.1403,0.01085,-0.0995,113.96,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,495.0,18.32,19.07,18.7,0.7957,0.01381,-0.1266,144.9878,16.0,627,156
2025-03-26,SPY,2025-04-18,23,put,495.0,2.35,2.45,2.4,-0.2043,0.01381,-0.1266,144.9878,16.0,376,94
2025-03-26,SPY,2025-04-18,23,call,500.0,14.67,15.27,14.97,0.7177,0.01646,-0.1509,172.7935,16.0,4256,1064
2025-03-26,SPY,2025-04-18,23,put,500.0,3.6,3.75,3.67,-0.2823,0.01646,-0.1509,172.7935,16.0,2554,638
2025-03-26,SPY,2025-04-18,23,call,505.0,11.44,11.9,11.67,0.6287,0.01841,-0.1688,193.275,16.0,14430,3607
2025-03-26,SPY,2025-04-18,23,put,505.0,5.27,5.49,5.38,-0.3713,0.01841,-0.1688,193.275,16.0,8658,2164
2025-03-26,SPY,2025-04-18,23,call,510.0,8.67,9.02,8.84,0.5331,0.01936,-0.1775,203.2742,16.0,24428,6107
2025-03-26,SPY,2025-04-18,23,put,510.0,7.4,7.7,7.55,-0.4669,0.01936,-0.1775,203.2742,16.0,14657,3664
2025-03-26,SPY,2025-04-18,23,call,515.0,6.37,6.63,6.5,0.4365,0.01918,-0.1758,201.3833,16.0,20649,5162
2025-03-26,SPY,2025-04-18,23,put,515.0,10.01,10.41,10.21,-0.5635,0.01918,-0.1758,201.3833,16.0,12389,3097
2025-03-26,SPY,2025-04-18,23,call,520.0,4.53,4.72,4.62,0.3444,0.01793,-0.1644,188.2559,16.0,8716,2179
2025-03-26,SPY,2025-04-18,23,put,520.0,13.07,13.6,13.34,-0.6556,0.01793,-0.1644,188.2559,16.0,5229,1307
2025-03-26,SPY,2025-04-18,23,call,525.0,3.12,3.25,3.19,0.2615,0.01584,-0.1452,166.3341,16.0,1837,459
2025-03-26,SPY,2025-04-18,23,put,525.0,16.56,17.23,16.89,-0.7385,0.01584,-0.1452,166.3341,16.0,1102,275
2025-03-26,SPY,2025-04-18,23,call,530.0,2.08,2.16,2.12,0.1909,0.01325,-0.1215,139.1295,16.0,193,48
2025-03-26,SPY,2025-04-18,23,put,530.0,20.41,21.25,20.83,-0.8091,0.01325,-0.1215,139.1295,16.0,116,29
2025-03-26,SPY,2025-04-18,23,call,535.0,1.33,1.39,1.36,0.1338,0.01051,-0.0963,110.3408,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,535.0,24.57,25.57,25.07,-0.8662,0.01051,-0.0963,110.3408,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,540.0,0.83,0.86,0.84,0.0901,0.00791,-0.0726,83.0967,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,540.0,28.96,30.15,29.55,-0.9099,0.00791,-0.0726,83.0967,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,545.0,0.49,0.51,0.5,0.0583,0.00567,-0.052,59.5101,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,545.0,33.53,34.9,34.22,-0.9417,0.00567,-0.052,59.5101,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,550.0,0.29,0.3,0.29,0.0362,0.00387,-0.0354,40.5849,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,550.0,38.22,39.78,39.0,-0.9638,0.00387,-0.0354,40.5849,16.0,100,25
2025-03-26,SPY,2025-04-18,23,call,555.0,0.16,0.17,0.17,0.0216,0.00251,-0.023,26.3932,16.0,100,25
2025-03-26,SPY,2025-04-18,23,put,555.0,42.99,44.75,43.87,-0.9784,0.00251,-0.023,26.3932,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,490.0,25.59,26.63,26.11,0.7576,0.00958,-0.0879,159.7938,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,490.0,4.73,4.92,4.83,-0.2424,0.00958,-0.0879,159.7938,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,495.0,22.11,23.01,22.56,0.7052,0.01058,-0.097,176.3442,16.0,627,156
2025-03-26,SPY,2025-05-23,58,put,495.0,6.14,6.39,6.26,-0.2948,0.01058,-0.097,176.3442,16.0,376,94
2025-03-26,SPY,2025-05-23,58,call,500.0,18.9,19.67,19.29,0.6488,0.01137,-0.1043,189.6242,16.0,4256,1064
2025-03-26,SPY,2025-05-23,58,put,500.0,7.84,8.16,8.0,-0.3512,0.01137,-0.1043,189.6242,16.0,2554,638
2025-03-26,SPY,2025-05-23,58,call,505.0,15.99,16.64,16.32,0.5894,0.01193,-0.1093,198.8334,16.0,14430,3607
2025-03-26,SPY,2025-05-23,58,put,505.0,9.82,10.23,10.03,-0.4106,0.01193,-0.1093,198.8334,16.0,8658,2164
2025-03-26,SPY,2025-05-23,58,call,510.0,13.37,13.92,13.64,0.5285,0.0122,-0.1119,203.4545,16.0,24428,6107
2025-03-26,SPY,2025-05-23,58,put,510.0,12.11,12.6,12.36,-0.4715,0.0122,-0.1119,203.4545,16.0,14657,3664
2025-03-26,SPY,2025-05-23,58,call,515.0,11.06,11.51,11.29,0.4675,0.01219,-0.1118,203.2994,16.0,20649,5162
2025-03-26,SPY,2025-05-23,58,put,515.0,14.69,15.29,14.99,-0.5325,0.01219,-0.1118,203.2994,16.0,12389,3097
2025-03-26,SPY,2025-05-23,58,call,520.0,9.04,9.4,9.22,0.4079,0.01191,-0.1091,198.515,16.0,8716,2179
2025-03-26,SPY,2025-05-23,58,put,520.0,17.57,18.29,17.93,-0.5921,0.01191,-0.1091,198.515,16.0,5229,1307
2025-03-26,SPY,2025-05-23,58,call,525.0,7.3,7.59,7.45,0.3509,0.01137,-0.1042,189.5508,16.0,1837,459
2025-03-26,SPY,2025-05-23,58,put,525.0,20.73,21.58,21.16,-0.6491,0.01137,-0.1042,189.5508,16.0,1102,275
2025-03-26,SPY,2025-05-23,58,call,530.0,5.82,6.06,5.94,0.2975,0.01062,-0.0974,177.0967,16.0,193,48
2025-03-26,SPY,2025-05-23,58,put,530.0,24.16,25.14,24.65,-0.7025,0.01062,-0.0974,177.0967,16.0,116,29
2025-03-26,SPY,2025-05-23,58,call,535.0,4.59,4.77,4.68,0.2486,0.00972,-0.0891,161.9999,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,535.0,27.82,28.96,28.39,-0.7514,0.00972,-0.0891,161.9999,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,540.0,3.57,3.71,3.64,0.2048,0.00871,-0.0798,145.1769,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,540.0,31.7,33.0,32.35,-0.7952,0.00871,-0.0798,145.1769,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,545.0,2.74,2.85,2.79,0.1662,0.00765,-0.0701,127.5287,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,545.0,35.78,37.24,36.51,-0.8338,0.00765,-0.0701,127.5287,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,550.0,2.08,2.17,2.12,0.133,0.00659,-0.0604,109.8721,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,550.0,40.02,41.65,40.84,-0.867,0.00659,-0.0604,109.8721,16.0,100,25
2025-03-26,SPY,2025-05-23,58,call,555.0,1.56,1.62,1.59,0.1049,0.00557,-0.0511,92.89,16.0,100,25
2025-03-26,SPY,2025-05-23,58,put,555.0,44.4,46.21,45.3,-0.8951,0.00557,-0.0511,92.89,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,490.0,19.38,20.18,19.78,1.0,0.0,-0.0,0.0028,16.0,109,27
2025-03-27,SPY,2025-03-28,1,put,490.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0028,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,495.0,14.48,15.08,14.78,0.9998,0.00019,-0.0018,0.4187,16.0,1203,300
2025-03-27,SPY,2025-03-28,1,put,495.0,0.01,0.02,0.01,-0.0002,0.00019,-0.0018,0.4187,16.0,721,180
2025-03-27,SPY,2025-03-28,1,call,500.0,9.6,9.99,9.79,0.9898,0.00638,-0.0581,13.8777,16.0,6622,1655
2025-03-27,SPY,2025-03-28,1,put,500.0,0.01,0.02,0.01,-0.0102,0.00638,-0.0581,13.8777,16.0,3973,993
2025-03-27,SPY,2025-03-28,1,call,505.0,4.96,5.16,5.06,0.8706,0.0494,-0.4502,107.5135,16.0,18202,4550
2025-03-27,SPY,2025-03-28,1,put,505.0,0.27,0.28,0.28,-0.1294,0.0494,-0.4502,107.5135,16.0,10921,2730
2025-03-27,SPY,2025-03-28,1,call,510.0,1.56,1.63,1.59,0.4811,0.09334,-0.8506,203.1451,16.0,24983,6245
2025-03-27,SPY,2025-03-28,1,put,510.0,1.78,1.85,1.81,-0.5189,0.09334,-0.8506,203.1451,16.0,14989,3747
2025-03-27,SPY,2025-03-28,1,call,515.0,0.23,0.24,0.23,0.1127,0.04482,-0.4084,97.5369,16.0,17123,4280
2025-03-27,SPY,2025-03-28,1,put,515.0,5.34,5.56,5.45,-0.8873,0.04482,-0.4084,97.5369,16.0,10273,2568
2025-03-27,SPY,2025-03-28,1,call,520.0,0.01,0.02,0.01,0.009,0.00569,-0.0518,12.3806,16.0,5860,1465
2025-03-27,SPY,2025-03-28,1,put,520.0,10.03,10.44,10.23,-0.991,0.00569,-0.0518,12.3806,16.0,3516,879
2025-03-27,SPY,2025-03-28,1,call,525.0,0.01,0.02,0.01,0.0002,0.0002,-0.0018,0.4316,16.0,1001,250
2025-03-27,SPY,2025-03-28,1,put,525.0,14.92,15.52,15.22,-0.9998,0.0002,-0.0018,0.4316,16.0,600,150
2025-03-27,SPY,2025-03-28,1,call,530.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0043,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,530.0,19.82,20.62,20.22,-1.0,0.0,-0.0,0.0043,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,535.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,535.0,24.72,25.72,25.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,540.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,540.0,29.62,30.82,30.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,545.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,545.0,34.52,35.92,35.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,550.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,550.0,39.42,41.02,40.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,call,555.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-03-28,1,put,555.0,44.32,46.12,45.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,490.0,19.61,20.41,20.01,0.9538,0.00802,-0.0731,49.3836,16.0,109,27
2025-03-27,SPY,2025-04-04,8,put,490.0,0.23,0.24,0.23,-0.0462,0.00802,-0.0731,49.3836,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,495.0,15.08,15.7,15.39,0.8951,0.01505,-0.1372,92.6557,16.0,1203,300
2025-03-27,SPY,2025-04-04,8,put,495.0,0.6,0.62,0.61,-0.1049,0.01505,-0.1372,92.6557,16.0,721,180
2025-03-27,SPY,2025-04-04,8,call,500.0,10.95,11.4,11.18,0.7966,0.02342,-0.2134,144.1569,16.0,6622,1655
2025-03-27,SPY,2025-04-04,8,put,500.0,1.37,1.42,1.4,-0.2034,0.02342,-0.2134,144.1569,16.0,3973,993
2025-03-27,SPY,2025-04-04,8,call,505.0,7.41,7.71,7.56,0.6589,0.03038,-0.2769,187.0119,16.0,18202,4550
2025-03-27,SPY,2025-04-04,8,put,505.0,2.72,2.83,2.78,-0.3411,0.03038,-0.2769,187.0119,16.0,10921,2730
2025-03-27,SPY,2025-04-04,8,call,510.0,4.61,4.8,4.71,0.4975,0.03304,-0.3011,203.3687,16.0,24983,6245
2025-03-27,SPY,2025-04-04,8,put,510.0,4.83,5.03,4.93,-0.5025,0.03304,-0.3011,203.3687,16.0,14989,3747
2025-03-27,SPY,2025-04-04,8,call,515.0,2.62,2.73,2.67,0.3379,0.03027,-0.2759,186.3409,16.0,17123,4280
2025-03-27,SPY,2025-04-04,8,put,515.0,7.74,8.05,7.9,-0.6621,0.03027,-0.2759,186.3409,16.0,10273,2568
2025-03-27,SPY,2025-04-04,8,call,520.0,1.34,1.4,1.37,0.2044,0.02349,-0.214,144.5742,16.0,5860,1465
2025-03-27,SPY,2025-04-04,8,put,520.0,11.36,11.82,11.59,-0.7956,0.02349,-0.214,144.5742,16.0,3516,879
2025-03-27,SPY,2025-04-04,8,call,525.0,0.62,0.64,0.63,0.1093,0.0155,-0.1413,95.4346,16.0,1001,250
2025-03-27,SPY,2025-04-04,8,put,525.0,15.53,16.17,15.85,-0.8907,0.0155,-0.1413,95.4346,16.0,600,150
2025-03-27,SPY,2025-04-04,8,call,530.0,0.25,0.26,0.26,0.0515,0.00875,-0.0797,53.8463,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,530.0,20.07,20.89,20.48,-0.9485,0.00875,-0.0797,53.8463,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,535.0,0.09,0.1,0.1,0.0213,0.00424,-0.0386,26.084,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,535.0,24.81,25.82,25.31,-0.9787,0.00424,-0.0386,26.084,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,540.0,0.03,0.03,0.03,0.0078,0.00177,-0.0161,10.895,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,540.0,29.65,30.86,30.25,-0.9922,0.00177,-0.0161,10.895,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,545.0,0.01,0.02,0.01,0.0025,0.00064,-0.0058,3.9402,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,545.0,34.52,35.93,35.23,-0.9975,0.00064,-0.0058,3.9402,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,550.0,0.01,0.02,0.01,0.0007,0.0002,-0.0018,1.2388,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,550.0,39.42,41.03,40.23,-0.9993,0.0002,-0.0018,1.2388,16.0,100,25
2025-03-27,SPY,2025-04-04,8,call,555.0,0.01,0.02,0.01,0.0002,6e-05,-0.0005,0.3399,16.0,100,25
2025-03-27,SPY,2025-04-04,8,put,555.0,44.32,46.12,45.22,-0.9998,6e-05,-0.0005,0.3399,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,490.0,20.24,21.07,20.66,0.8918,0.01124,-0.1024,94.7101,16.0,109,27
2025-03-27,SPY,2025-04-11,15,put,490.0,0.86,0.89,0.88,-0.1082,0.01124,-0.1024,94.7101,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,495.0,16.07,16.72,16.39,0.8221,0.01575,-0.1436,132.7943,16.0,1203,300
2025-03-27,SPY,2025-04-11,15,put,495.0,1.58,1.65,1.61,-0.1779,0.01575,-0.1436,132.7943,16.0,721,180
2025-03-27,SPY,2025-04-11,15,call,500.0,12.3,12.81,12.55,0.7302,0.01999,-0.1822,168.4916,16.0,6622,1655
2025-03-27,SPY,2025-04-11,15,put,500.0,2.72,2.83,2.78,-0.2698,0.01999,-0.1822,168.4916,16.0,3973,993
2025-03-27,SPY,2025-04-11,15,call,505.0,9.05,9.41,9.23,0.6205,0.02302,-0.2098,194.0311,16.0,18202,4550
2025-03-27,SPY,2025-04-11,15,put,505.0,4.36,4.54,4.45,-0.3795,0.02302,-0.2098,194.0311,16.0,10921,2730
2025-03-27,SPY,2025-04-11,15,call,510.0,6.36,6.62,6.49,0.5012,0.02413,-0.2199,203.3719,16.0,24983,6245
2025-03-27,SPY,2025-04-11,15,put,510.0,6.57,6.84,6.71,-0.4988,0.02413,-0.2199,203.3719,16.0,14989,3747
2025-03-27,SPY,2025-04-11,15,call,515.0,4.26,4.43,4.34,0.3829,0.02308,-0.2103,194.5476,16.0,17123,4280
2025-03-27,SPY,2025-04-11,15,put,515.0,9.37,9.76,9.56,-0.6171,0.02308,-0.2103,194.5476,16.0,10273,2568
2025-03-27,SPY,2025-04-11,15,call,520.0,2.71,2.82,2.76,0.2757,0.0202,-0.1841,170.303,16.0,5860,1465
2025-03-27,SPY,2025-04-11,15,put,520.0,12.72,13.24,12.98,-0.7243,0.0202,-0.1841,170.303,16.0,3516,879
2025-03-27,SPY,2025-04-11,15,call,525.0,1.63,1.7,1.67,0.1865,0.01623,-0.1479,136.7687,16.0,1001,250
2025-03-27,SPY,2025-04-11,15,put,525.0,16.55,17.22,16.88,-0.8135,0.01623,-0.1479,136.7687,16.0,600,150
2025-03-27,SPY,2025-04-11,15,call,530.0,0.93,0.97,0.95,0.1184,0.01198,-0.1092,101.0154,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,530.0,20.74,21.59,21.16,-0.8816,0.01198,-0.1092,101.0154,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,535.0,0.5,0.52,0.51,0.0704,0.00816,-0.0744,68.7789,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,535.0,25.21,26.24,25.73,-0.9296,0.00816,-0.0744,68.7789,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,540.0,0.25,0.26,0.26,0.0393,0.00513,-0.0468,43.2699,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,540.0,29.87,31.09,30.48,-0.9607,0.00513,-0.0468,43.2699,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,545.0,0.12,0.13,0.12,0.0205,0.00299,-0.0273,25.2083,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,545.0,34.64,36.05,35.34,-0.9795,0.00299,-0.0273,25.2083,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,550.0,0.05,0.06,0.06,0.01,0.00162,-0.0147,13.6287,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,550.0,39.47,41.08,40.27,-0.99,0.00162,-0.0147,13.6287,16.0,100,25
2025-03-27,SPY,2025-04-11,15,call,555.0,0.02,0.02,0.02,0.0046,0.00081,-0.0074,6.852,16.0,100,25
2025-03-27,SPY,2025-04-11,15,put,555.0,44.34,46.15,45.25,-0.9954,0.00081,-0.0074,6.852,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,490.0,20.96,21.82,21.39,0.8478,0.01176,-0.1071,120.0109,16.0,109,27
2025-03-27,SPY,2025-04-18,22,put,490.0,1.58,1.64,1.61,-0.1522,0.01176,-0.1071,120.0109,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,495.0,17.02,17.72,17.37,0.7789,0.01483,-0.1351,151.3567,16.0,1203,300
2025-03-27,SPY,2025-04-18,22,put,495.0,2.54,2.64,2.59,-0.2211,0.01483,-0.1351,151.3567,16.0,721,180
2025-03-27,SPY,2025-04-18,22,call,500.0,13.47,14.02,13.75,0.6959,0.01747,-0.1592,178.318,16.0,6622,1655
2025-03-27,SPY,2025-04-18,22,put,500.0,3.89,4.04,3.96,-0.3041,0.01747,-0.1592,178.318,16.0,3973,993
2025-03-27,SPY,2025-04-18,22,call,505.0,10.36,10.78,10.57,0.6024,0.01926,-0.1756,196.6407,16.0,18202,4550
2025-03-27,SPY,2025-04-18,22,put,505.0,5.67,5.9,5.79,-0.3976,0.01926,-0.1756,196.6407,16.0,10921,2730
2025-03-27,SPY,2025-04-18,22,call,510.0,7.72,8.04,7.88,0.5035,0.01992,-0.1816,203.3652,16.0,24983,6245
2025-03-27,SPY,2025-04-18,22,put,510.0,7.94,8.26,8.1,-0.4965,0.01992,-0.1816,203.3652,16.0,14989,3747
2025-03-27,SPY,2025-04-18,22,call,515.0,5.57,5.8,5.69,0.4053,0.01936,-0.1764,197.6129,16.0,17123,4280
2025-03-27,SPY,2025-04-18,22,put,515.0,10.69,11.13,10.91,-0.5947,0.01936,-0.1764,197.6129,16.0,10273,2568
2025-03-27,SPY,2025-04-18,22,call,520.0,3.89,4.05,3.97,0.3136,0.01771,-0.1614,180.7471,16.0,5860,1465
2025-03-27,SPY,2025-04-18,22,put,520.0,13.9,14.47,14.19,-0.6864,0.01771,-0.1614,180.7471,16.0,3516,879
2025-03-27,SPY,2025-04-18,22,call,525.0,2.62,2.72,2.67,0.2329,0.01527,-0.1392,155.8832,16.0,1001,250
2025-03-27,SPY,2025-04-18,22,put,525.0,17.53,18.25,17.89,-0.7671,0.01527,-0.1392,155.8832,16.0,600,150
2025-03-27,SPY,2025-04-18,22,call,530.0,1.7,1.77,1.73,0.1659,0.01244,-0.1134,126.9777,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,530.0,21.51,22.39,21.95,-0.8341,0.01244,-0.1134,126.9777,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,535.0,1.06,1.1,1.08,0.1132,0.00959,-0.0874,97.8495,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,535.0,25.78,26.83,26.3,-0.8868,0.00959,-0.0874,97.8495,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,540.0,0.64,0.67,0.66,0.074,0.007,-0.0638,71.4451,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,540.0,30.25,31.49,30.87,-0.926,0.007,-0.0638,71.4451,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,545.0,0.37,0.39,0.38,0.0464,0.00485,-0.0442,49.5023,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,545.0,34.89,36.31,35.6,-0.9536,0.00485,-0.0442,49.5023,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,550.0,0.21,0.22,0.21,0.0278,0.00319,-0.0291,32.595,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,550.0,39.62,41.24,40.43,-0.9722,0.00319,-0.0291,32.595,16.0,100,25
2025-03-27,SPY,2025-04-18,22,call,555.0,0.11,0.12,0.11,0.016,0.002,-0.0182,20.425,16.0,100,25
2025-03-27,SPY,2025-04-18,22,put,555.0,44.43,46.24,45.34,-0.984,0.002,-0.0182,20.425,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,490.0,24.39,25.39,24.89,0.7446,0.00997,-0.0909,163.8392,16.0,109,27
2025-03-27,SPY,2025-05-23,57,put,490.0,5.01,5.21,5.11,-0.2554,0.00997,-0.0909,163.8392,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,495.0,20.98,21.84,21.41,0.6904,0.01094,-0.0997,179.7502,16.0,1203,300
2025-03-27,SPY,2025-05-23,57,put,495.0,6.49,6.76,6.62,-0.3096,0.01094,-0.0997,179.7502,16.0,721,180
2025-03-27,SPY,2025-05-23,57,call,500.0,17.85,18.58,18.21,0.6323,0.01169,-0.1065,192.0824,16.0,6622,1655
2025-03-27,SPY,2025-05-23,57,put,500.0,8.27,8.6,8.43,-0.3677,0.01169,-0.1065,192.0824,16.0,3973,993
2025-03-27,SPY,2025-05-23,57,call,505.0,15.02,15.63,15.32,0.5717,0.01218,-0.111,200.0826,16.0,18202,4550
2025-03-27,SPY,2025-05-23,57,put,505.0,10.34,10.76,10.55,-0.4283,0.01218,-0.111,200.0826,16.0,10921,2730
2025-03-27,SPY,2025-05-23,57,call,510.0,12.49,13.0,12.75,0.5099,0.01237,-0.1128,203.3103,16.0,24983,6245
2025-03-27,SPY,2025-05-23,57,put,510.0,12.71,13.23,12.97,-0.4901,0.01237,-0.1128,203.3103,16.0,14989,3747
2025-03-27,SPY,2025-05-23,57,call,515.0,10.27,10.69,10.48,0.4485,0.01227,-0.1119,201.6743,16.0,17123,4280
2025-03-27,SPY,2025-05-23,57,put,515.0,15.39,16.01,15.7,-0.5515,0.01227,-0.1119,201.6743,16.0,10273,2568
2025-03-27,SPY,2025-05-23,57,call,520.0,8.34,8.68,8.51,0.3888,0.01189,-0.1084,195.4273,16.0,5860,1465
2025-03-27,SPY,2025-05-23,57,put,520.0,18.36,19.1,18.73,-0.6112,0.01189,-0.1084,195.4273,16.0,3516,879
2025-03-27,SPY,2025-05-23,57,call,525.0,6.69,6.96,6.83,0.3323,0.01127,-0.1027,185.1204,16.0,1001,250
2025-03-27,SPY,2025-05-23,57,put,525.0,21.6,22.49,22.05,-0.6677,0.01127,-0.1027,185.1204,16.0,600,150
2025-03-27,SPY,2025-05-23,57,call,530.0,5.3,5.51,5.4,0.2798,0.01044,-0.0951,171.5298,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,530.0,25.11,26.14,25.62,-0.7202,0.01044,-0.0951,171.5298,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,535.0,4.14,4.31,4.22,0.2321,0.00947,-0.0863,155.5652,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,535.0,28.86,30.04,29.45,-0.7679,0.00947,-0.0863,155.5652,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,540.0,3.2,3.33,3.27,0.1896,0.00841,-0.0766,138.1768,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,540.0,32.82,34.15,33.48,-0.8104,0.00841,-0.0766,138.1768,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,545.0,2.44,2.54,2.49,0.1527,0.00732,-0.0667,120.2712,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,545.0,36.96,38.46,37.71,-0.8473,0.00732,-0.0667,120.2712,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,550.0,1.84,1.91,1.88,0.1211,0.00625,-0.0569,102.6447,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,550.0,41.25,42.94,42.09,-0.8789,0.00625,-0.0569,102.6447,16.0,100,25
2025-03-27,SPY,2025-05-23,57,call,555.0,1.36,1.42,1.39,0.0947,0.00523,-0.0477,85.9402,16.0,100,25
2025-03-27,SPY,2025-05-23,57,put,555.0,45.68,47.54,46.61,-0.9053,0.00523,-0.0477,85.9402,16.0,100,25
2025-03-28,SPY,2025-04-04,7,call,490.0,20.26,21.08,20.67,0.9688,0.00621,-0.0568,35.8841,16.0,100,25
2025-03-28,SPY,2025-04-04,7,put,490.0,0.14,0.14,0.14,-0.0312,0.00621,-0.0568,35.8841,16.0,100,25
